AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified,name
254978,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254978,Cephalorhynchus heavisidii,"(Gray, 1828)",accepted,,220,Species,254978,Cephalorhynchus heavisidii,"(Gray, 1828)",231403,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Cephalorhynchus,"Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Cephalorhynchus heavisidii (Gray, 1828). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=254978 on 2023-03-09",urn:lsid:marinespecies.org:taxname:254978,1.0,0.0,0.0,0.0,,exact,2008-08-20T11:25:36.853Z,Cephalorhynchus heavisidii
254979,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254979,Cephalorhynchus hectori,"(P. J. Van Beneden, 1881)",accepted,,220,Species,254979,Cephalorhynchus hectori,"(P. J. Van Beneden, 1881)",231403,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Cephalorhynchus,"Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Cephalorhynchus hectori (P. J. Van Beneden, 1881). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=254979 on 2023-03-09",urn:lsid:marinespecies.org:taxname:254979,1.0,0.0,0.0,0.0,,exact,2009-03-24T17:08:13.070Z,Cephalorhynchus hectori
126585,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126585,Ceratoscopelus maderensis,"(Lowe, 1839)",accepted,,220,Species,126585,Ceratoscopelus maderensis,"(Lowe, 1839)",125818,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Ceratoscopelus,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Ceratoscopelus maderensis (Lowe, 1839). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126585 on 2023-03-09",urn:lsid:marinespecies.org:taxname:126585,1.0,0.0,0.0,0.0,,exact,2008-01-15T17:27:08.177Z,Ceratoscopelus maderensis
258112,https://www.marinespecies.org/aphia.php?p=taxdetails&id=258112,Ceratoserolis meridionalis,"(Vanhöffen, 1914)",accepted,,220,Species,258112,Ceratoserolis meridionalis,"(Vanhöffen, 1914)",1554737,Animalia,Arthropoda,Malacostraca,Isopoda,Serolidae,Ceratoserolis,"Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2008 onwards). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Ceratoserolis meridionalis (Vanhöffen, 1914). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=258112 on 2023-03-09",urn:lsid:marinespecies.org:taxname:258112,1.0,0.0,0.0,0.0,0.0,exact,2021-12-28T03:08:25.360Z,Ceratoserolis meridionalis
139085,https://www.marinespecies.org/aphia.php?p=taxdetails&id=139085,Cerithiopsis tubercularis,"(Montagu, 1803)",accepted,,220,Species,139085,Cerithiopsis tubercularis,"(Montagu, 1803)",137764,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,"MolluscaBase eds. (2023). MolluscaBase. Cerithiopsis tubercularis (Montagu, 1803). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=139085 on 2023-03-09",urn:lsid:marinespecies.org:taxname:139085,1.0,,,,,exact,2004-12-21T15:54:05Z,Cerithiopsis tubercularis
848069,https://www.marinespecies.org/aphia.php?p=taxdetails&id=848069,Chaetopleura peruviana,"(Lamarck, 1819)",accepted,,220,Species,848069,Chaetopleura peruviana,"(Lamarck, 1819)",138086,Animalia,Mollusca,Polyplacophora,Chitonida,Chaetopleuridae,Chaetopleura,"MolluscaBase eds. (2023). MolluscaBase. Chaetopleura peruviana (Lamarck, 1819). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=848069 on 2023-03-09",urn:lsid:marinespecies.org:taxname:848069,1.0,,,,,exact,2015-05-21T03:31:24.873Z,chaetopleura peruviana
1375261,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1375261,Charybdis natator,"(Herbst, 1794)",unaccepted,status change,220,Species,208817,Charybdis (Charybdis) natator,"(Herbst, 1794)",106923,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,"WoRMS (2023). Charybdis natator (Herbst, 1794). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1375261 on 2023-03-09",urn:lsid:marinespecies.org:taxname:1375261,1.0,0.0,0.0,0.0,0.0,exact,2022-11-19T18:34:12.223Z,Charybdis natator
135417,https://www.marinespecies.org/aphia.php?p=taxdetails&id=135417,Chelophyes appendiculata,"(Eschscholtz, 1829)",accepted,,220,Species,135417,Chelophyes appendiculata,"(Eschscholtz, 1829)",135360,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Chelophyes,"Schuchert, P. (2023). World Hydrozoa Database. Chelophyes appendiculata (Eschscholtz, 1829). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135417 on 2023-03-09",urn:lsid:marinespecies.org:taxname:135417,1.0,,,,,exact,2006-01-23T10:11:24.873Z,Chelophyes appendiculata
234678,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234678,Chionodraco rastrospinosus,"DeWitt & Hureau, 1979",accepted,,220,Species,234678,Chionodraco rastrospinosus,"DeWitt & Hureau, 1979",234582,Animalia,Chordata,Teleostei,Perciformes,Channichthyidae,Chionodraco,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Chionodraco rastrospinosus DeWitt & Hureau, 1979. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=234678 on 2023-03-09",urn:lsid:marinespecies.org:taxname:234678,1.0,0.0,0.0,0.0,,exact,2008-01-15T17:27:08.177Z,Chionodraco rastrospinosus
386774,https://www.marinespecies.org/aphia.php?p=taxdetails&id=386774,Chiton cumingsii,"Frembly, 1827",accepted,,220,Species,386774,Chiton cumingsii,"Frembly, 1827",137779,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Chiton,"MolluscaBase eds. (2023). MolluscaBase. Chiton cumingsii Frembly, 1827. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=386774 on 2023-03-09",urn:lsid:marinespecies.org:taxname:386774,1.0,,,,,near_2,2015-05-20T23:32:40.667Z,chiton  cummingii
386777,https://www.marinespecies.org/aphia.php?p=taxdetails&id=386777,Chiton granosus,"Frembly, 1827",accepted,,220,Species,386777,Chiton granosus,"Frembly, 1827",137779,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Chiton,"MolluscaBase eds. (2023). MolluscaBase. Chiton granosus Frembly, 1827. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=386777 on 2023-03-09",urn:lsid:marinespecies.org:taxname:386777,1.0,0.0,0.0,0.0,,exact,2021-07-10T16:17:59.257Z,chiton  granosus
151252,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151252,Chiton latus,"Leach, 1852",unaccepted,synonym,220,Species,386411,Boreochiton ruber,"(Linnaeus, 1767)",137779,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Chiton,"MolluscaBase eds. (2023). MolluscaBase. Chiton latus Leach, 1852. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=151252 on 2023-03-09",urn:lsid:marinespecies.org:taxname:151252,1.0,,0.0,0.0,,exact,2019-08-29T23:20:07.907Z,chiton  latus
1377232,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1377232,Chiton latus,"G. B. Sowerby I, 1825",unaccepted,"invalid: not Lowe, 1825",220,Species,386779,Chiton magnificus,"Deshayes, 1827",137779,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Chiton,"MolluscaBase eds. (2023). MolluscaBase. Chiton latus G. B. Sowerby I, 1825. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1377232 on 2023-03-09",urn:lsid:marinespecies.org:taxname:1377232,1.0,0.0,0.0,0.0,,exact,2020-03-22T03:08:00.340Z,chiton  latus
748125,https://www.marinespecies.org/aphia.php?p=taxdetails&id=748125,Chiton latus,"R. T. Lowe, 1825",unaccepted,synonym,220,Species,140151,Tonicella marmorea,"(O. Fabricius, 1780)",137779,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Chiton,"MolluscaBase eds. (2023). MolluscaBase. Chiton latus R. T. Lowe, 1825. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=748125 on 2023-03-09",urn:lsid:marinespecies.org:taxname:748125,1.0,,0.0,0.0,0.0,exact,2023-01-07T07:26:23.860Z,chiton  latus
369214,https://www.marinespecies.org/aphia.php?p=taxdetails&id=369214,Chorismus antarcticus,"(Pfeffer, 1887)",accepted,,220,Species,369214,Chorismus antarcticus,"(Pfeffer, 1887)",369213,Animalia,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Chorismus,"WoRMS (2023). Chorismus antarcticus (Pfeffer, 1887). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=369214 on 2023-03-09",urn:lsid:marinespecies.org:taxname:369214,1.0,0.0,0.0,0.0,0.0,exact,2022-02-28T11:45:49.413Z,Chorismus antarcticus
220476,https://www.marinespecies.org/aphia.php?p=taxdetails&id=220476,Chrysaora quinquecirrha,"(Desor, 1848)",accepted,,220,Species,220476,Chrysaora quinquecirrha,"(Desor, 1848)",135261,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,"Collins, A.G.; Morandini, A.C. (2023). World List of Scyphozoa. Chrysaora quinquecirrha (Desor, 1848). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220476 on 2023-03-09",urn:lsid:marinespecies.org:taxname:220476,1.0,1.0,0.0,0.0,0.0,exact,2019-12-16T00:13:05.090Z,Chrysaora quinquecirrha
231820,https://www.marinespecies.org/aphia.php?p=taxdetails&id=231820,Clavularia frankliniana,"Roule, 1902",accepted,,220,Species,231820,Clavularia frankliniana,"Roule, 1902",125286,Animalia,Cnidaria,Anthozoa,Malacalcyonacea,Clavulariidae,Clavularia,"McFadden, C.; Cordeiro, R. (2023). World List of Octocorallia. Clavularia frankliniana Roule, 1902. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=231820 on 2023-03-09",urn:lsid:marinespecies.org:taxname:231820,1.0,,0.0,0.0,,near_2,2010-09-14T07:16:49.583Z,Clavularia frankiliana
139033,https://www.marinespecies.org/aphia.php?p=taxdetails&id=139033,Clio pyramidata,"Linnaeus, 1767",accepted,,220,Species,139033,Clio pyramidata,"Linnaeus, 1767",137751,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,"MolluscaBase eds. (2023). MolluscaBase. Clio pyramidata Linnaeus, 1767. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=139033 on 2023-03-09",urn:lsid:marinespecies.org:taxname:139033,1.0,0.0,0.0,0.0,0.0,exact,2020-04-20T02:42:45.710Z,Clio pyramidata
139178,https://www.marinespecies.org/aphia.php?p=taxdetails&id=139178,Clione limacina,"(Phipps, 1774)",accepted,,220,Species,139178,Clione limacina,"(Phipps, 1774)",137793,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,"MolluscaBase eds. (2023). MolluscaBase. Clione limacina (Phipps, 1774). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=139178 on 2023-03-09",urn:lsid:marinespecies.org:taxname:139178,1.0,,,,,exact,2004-12-21T15:54:05Z,Clione limacina
126417,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126417,Clupea harengus,"Linnaeus, 1758",accepted,,220,Species,126417,Clupea harengus,"Linnaeus, 1758",125716,Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Clupea harengus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126417 on 2023-03-09",urn:lsid:marinespecies.org:taxname:126417,1.0,1.0,0.0,0.0,,exact,2017-07-20T07:00:16.353Z,Clupea harengus
151159,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151159,Clupea pallasii,"Valenciennes, 1847",accepted,,220,Species,151159,Clupea pallasii,"Valenciennes, 1847",125716,Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Clupea pallasii Valenciennes, 1847. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=151159 on 2023-03-09",urn:lsid:marinespecies.org:taxname:151159,1.0,1.0,1.0,0.0,,exact,2019-10-17T12:13:40.607Z,Clupea pallasii
115804,https://www.marinespecies.org/aphia.php?p=taxdetails&id=115804,Clytemnestra rostrata,"(Brady, 1883)",unaccepted,,220,Species,346510,Goniopsyllus rostratus,"Brady, 1883",115273,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Clytemnestra,"Walter, T.C.; Boxshall, G. (2023). World of Copepods Database. Clytemnestra rostrata (Brady, 1883). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=115804 on 2023-03-09",urn:lsid:marinespecies.org:taxname:115804,1.0,0.0,0.0,0.0,,exact,2013-04-03T14:11:57.100Z,Clytemnestra rostrata
232650,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232650,Cochlodinium polykrikoides,"Margalef, 1961",unaccepted,synonym,220,Species,990876,Margalefidinium polykrikoides,"(Margalef) F.Gómez, Richlen & D.M.Anderson, 2017",109474,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cochlodinium polykrikoides Margalef, 1961. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232650 on 2023-03-09",urn:lsid:marinespecies.org:taxname:232650,1.0,,0.0,0.0,,exact,2017-04-27T20:09:35.770Z,Cochlodinium polykrikoides
102076,https://www.marinespecies.org/aphia.php?p=taxdetails&id=102076,Colomastix pusilla,"Grube, 1861",accepted,,220,Species,102076,Colomastix pusilla,"Grube, 1861",101484,Animalia,Arthropoda,Malacostraca,Amphipoda,Colomastigidae,Colomastix,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Colomastix pusilla Grube, 1861. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=102076 on 2023-03-09",urn:lsid:marinespecies.org:taxname:102076,1.0,0.0,0.0,0.0,0.0,exact,2019-12-02T16:22:00.903Z,Colomastix pusilla
173215,https://www.marinespecies.org/aphia.php?p=taxdetails&id=173215,Colossendeis scotti,"Calman, 1915",accepted,,220,Species,173215,Colossendeis scotti,"Calman, 1915",134586,Animalia,Arthropoda,Pycnogonida,Pantopoda,Colossendeidae,Colossendeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2023). Pycnobase: World Pycnogonida Database. Colossendeis scotti Calman, 1915. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=173215 on 2023-03-09",urn:lsid:marinespecies.org:taxname:173215,1.0,0.0,0.0,0.0,,exact,2007-01-19T16:36:29.470Z,Colossendeis scotti
1602037,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1602037,Conchoecia hettacra,"Müller, 1906",accepted,,220,Species,1602037,Conchoecia hettacra,"Müller, 1906",127533,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,"Brandão, S.N.; Antonietto, L.S; Nery, D.G.; Santos, S.G.; Karanovic, I. (2023). World Ostracoda Database. Conchoecia hettacra Müller, 1906. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1602037 on 2023-03-09",urn:lsid:marinespecies.org:taxname:1602037,1.0,,0.0,0.0,0.0,exact,2022-09-16T16:45:57.560Z,Conchoecia hettacra
395353,https://www.marinespecies.org/aphia.php?p=taxdetails&id=395353,Concholepas concholepas,"(Bruguière, 1789)",accepted,,220,Species,395353,Concholepas concholepas,"(Bruguière, 1789)",395240,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,"MolluscaBase eds. (2023). MolluscaBase. Concholepas concholepas (Bruguière, 1789). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=395353 on 2023-03-09",urn:lsid:marinespecies.org:taxname:395353,1.0,,,,,exact,2009-05-28T20:10:49.900Z,concholepas concholepas
395353,https://www.marinespecies.org/aphia.php?p=taxdetails&id=395353,Concholepas concholepas,"(Bruguière, 1789)",accepted,,220,Species,395353,Concholepas concholepas,"(Bruguière, 1789)",395240,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,"MolluscaBase eds. (2023). MolluscaBase. Concholepas concholepas (Bruguière, 1789). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=395353 on 2023-03-09",urn:lsid:marinespecies.org:taxname:395353,1.0,,,,,exact,2009-05-28T20:10:49.900Z,Concholepas concholepas
117428,https://www.marinespecies.org/aphia.php?p=taxdetails&id=117428,Cordylophora caspia,"(Pallas, 1771)",accepted,,220,Species,117428,Cordylophora caspia,"(Pallas, 1771)",117051,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Cordylophoridae,Cordylophora,"Schuchert, P. (2023). World Hydrozoa Database. Cordylophora caspia (Pallas, 1771). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=117428 on 2023-03-09",urn:lsid:marinespecies.org:taxname:117428,0.0,1.0,1.0,0.0,0.0,exact,2018-09-25T12:18:07.807Z,Cordylophora caspia
346301,https://www.marinespecies.org/aphia.php?p=taxdetails&id=346301,Corycaeus amazonicus,"Dahl F., 1894",unaccepted,generic reassignment,220,Species,358326,Ditrichocorycaeus amazonicus,"(Dahl F., 1894)",128634,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,"Walter, T.C.; Boxshall, G. (2023). World of Copepods Database. Corycaeus amazonicus Dahl F., 1894. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=346301 on 2023-03-09",urn:lsid:marinespecies.org:taxname:346301,1.0,1.0,0.0,0.0,,exact,2013-12-06T16:36:58.543Z,Corycaeus amazonicus
128800,https://www.marinespecies.org/aphia.php?p=taxdetails&id=128800,Corycaeus speciosus,"Dana, 1849",accepted,,220,Species,128800,Corycaeus speciosus,"Dana, 1849",128634,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,"Walter, T.C.; Boxshall, G. (2023). World of Copepods Database. Corycaeus speciosus Dana, 1849. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=128800 on 2023-03-09",urn:lsid:marinespecies.org:taxname:128800,1.0,1.0,0.0,0.0,,exact,2015-09-18T10:50:13.670Z,Corycaeus speciosus
128801,https://www.marinespecies.org/aphia.php?p=taxdetails&id=128801,Corycaeus venustus,"Dana, 1849",unaccepted,"listed as synonym by Vives & Shmeleva, 2010",220,Species,128799,Corycaeus crassiusculus,"Dana, 1849",128634,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,"Walter, T.C.; Boxshall, G. (2023). World of Copepods Database. Corycaeus venustus Dana, 1849. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=128801 on 2023-03-09",urn:lsid:marinespecies.org:taxname:128801,1.0,1.0,0.0,0.0,,exact,2020-05-30T20:42:13.640Z,Corycaeus venustus
107552,https://www.marinespecies.org/aphia.php?p=taxdetails&id=107552,Crangon crangon,"(Linnaeus, 1758)",accepted,,220,Species,107552,Crangon crangon,"(Linnaeus, 1758)",107007,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,"WoRMS (2023). Crangon crangon (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107552 on 2023-03-09",urn:lsid:marinespecies.org:taxname:107552,1.0,1.0,0.0,0.0,0.0,exact,2022-02-23T07:08:09.967Z,Crangon crangon
140657,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140657,Crassostrea virginica,"(Gmelin, 1791)",accepted,,220,Species,140657,Crassostrea virginica,"(Gmelin, 1791)",138297,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,"MolluscaBase eds. (2023). MolluscaBase. Crassostrea virginica (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140657 on 2023-03-09",urn:lsid:marinespecies.org:taxname:140657,1.0,,,,,near_1,2004-12-21T15:54:05Z,Crassotrea virginica
156811,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156811,Cratena pilata,"(Gould, 1870)",accepted,,220,Species,156811,Cratena pilata,"(Gould, 1870)",146861,Animalia,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Cratena,"MolluscaBase eds. (2023). MolluscaBase. Cratena pilata (Gould, 1870). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156811 on 2023-03-09",urn:lsid:marinespecies.org:taxname:156811,1.0,,0.0,0.0,,exact,2021-01-19T10:07:09.903Z,Cratena pilata
138963,https://www.marinespecies.org/aphia.php?p=taxdetails&id=138963,Crepidula fornicata,"(Linnaeus, 1758)",accepted,,220,Species,138963,Crepidula fornicata,"(Linnaeus, 1758)",137722,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,"MolluscaBase eds. (2023). MolluscaBase. Crepidula fornicata (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138963 on 2023-03-09",urn:lsid:marinespecies.org:taxname:138963,1.0,,,,,exact,2004-12-21T15:54:05Z,Crepidula fornicata
124154,https://www.marinespecies.org/aphia.php?p=taxdetails&id=124154,Crossaster papposus,"(Linnaeus, 1767)",accepted,,220,Species,124154,Crossaster papposus,"(Linnaeus, 1767)",123336,Animalia,Echinodermata,Asteroidea,Valvatida,Solasteridae,Crossaster,"Mah, C.L. (2023). World Asteroidea Database. Crossaster papposus (Linnaeus, 1767). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=124154 on 2023-03-09",urn:lsid:marinespecies.org:taxname:124154,1.0,0.0,0.0,0.0,0.0,exact,2014-12-04T19:36:15.570Z,Crossaster papposus
160794,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160794,Ctenocidaris gigantea,"(H.L. Clark, 1925)",unaccepted,tranferred to Homalocidaris,220,Species,174945,Homalocidaris gigantea,"(H.L. Clark, 1925)",160742,Animalia,Echinodermata,Echinoidea,Cidaroida,Ctenocidaridae,Ctenocidaris,"Kroh, A.; Mooi, R. (2023). World Echinoidea Database. Ctenocidaris gigantea (H.L. Clark, 1925). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160794 on 2023-03-09",urn:lsid:marinespecies.org:taxname:160794,1.0,0.0,0.0,0.0,0.0,exact,2011-04-26T10:36:50.397Z,Ctenocidaris gigantea
160793,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160793,Ctenocidaris geliberti,"(Koehler, 1912)",accepted,,220,Species,160793,Ctenocidaris geliberti,"(Koehler, 1912)",160742,Animalia,Echinodermata,Echinoidea,Cidaroida,Ctenocidaridae,Ctenocidaris,"Kroh, A.; Mooi, R. (2023). World Echinoidea Database. Ctenocidaris geliberti (Koehler, 1912). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160793 on 2023-03-09",urn:lsid:marinespecies.org:taxname:160793,1.0,0.0,0.0,0.0,0.0,near_2,2013-08-26T18:24:18.240Z,Ctenocidaris gilberti
160796,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160796,Ctenocidaris perrieri,"Koehler, 1912",accepted,,220,Species,160796,Ctenocidaris perrieri,"Koehler, 1912",160742,Animalia,Echinodermata,Echinoidea,Cidaroida,Ctenocidaridae,Ctenocidaris,"Kroh, A.; Mooi, R. (2023). World Echinoidea Database. Ctenocidaris perrieri Koehler, 1912. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160796 on 2023-03-09",urn:lsid:marinespecies.org:taxname:160796,1.0,0.0,0.0,0.0,0.0,exact,2013-08-26T18:24:18.240Z,Ctenocidaris perrieri
160800,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160800,Ctenocidaris spinosa,"(Koehler, 1926)",accepted,,220,Species,160800,Ctenocidaris spinosa,"(Koehler, 1926)",160742,Animalia,Echinodermata,Echinoidea,Cidaroida,Ctenocidaridae,Ctenocidaris,"Kroh, A.; Mooi, R. (2023). World Echinoidea Database. Ctenocidaris spinosa (Koehler, 1926). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160800 on 2023-03-09",urn:lsid:marinespecies.org:taxname:160800,1.0,0.0,0.0,0.0,0.0,exact,2013-08-26T18:24:18.240Z,Ctenocidaris spinosa
135301,https://www.marinespecies.org/aphia.php?p=taxdetails&id=135301,Cyanea capillata,"(Linnaeus, 1758)",accepted,,220,Species,135301,Cyanea capillata,"(Linnaeus, 1758)",135259,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,"Collins, A.G.; Morandini, A.C. (2023). World List of Scyphozoa. Cyanea capillata (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135301 on 2023-03-09",urn:lsid:marinespecies.org:taxname:135301,1.0,,,,,near_2,2004-12-21T15:54:05Z,Cyanaea capilata
135301,https://www.marinespecies.org/aphia.php?p=taxdetails&id=135301,Cyanea capillata,"(Linnaeus, 1758)",accepted,,220,Species,135301,Cyanea capillata,"(Linnaeus, 1758)",135259,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,"Collins, A.G.; Morandini, A.C. (2023). World List of Scyphozoa. Cyanea capillata (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135301 on 2023-03-09",urn:lsid:marinespecies.org:taxname:135301,1.0,,,,,exact,2004-12-21T15:54:05Z,Cyanea capillata
